TIMESTAMP,REPORT_NAME,EXECUTION_TIME_IN_SECONDS,STATUS
2025-11-27 08:31:19,duk008_xls,107,FAIL
2025-11-27 08:34:07,duk008,107,FAIL
2025-11-27 08:36:54,duk008,107,FAIL
2025-11-27 08:39:41,duk008,107,FAIL
2025-11-27 08:42:29,duk008,107,FAIL
2025-11-27 08:45:16,duk008,107,FAIL
2025-11-27 08:48:03,duk008,107,FAIL
2025-11-27 08:50:51,duk008,107,FAIL
2025-11-27 08:53:38,duk008,107,FAIL
2025-11-27 08:56:25,duk008,107,FAIL
2025-11-27 13:17:15,duk008,660,SUCCESS
2025-11-27 13:22:24,duk008_xls,117,FAIL
2025-11-27 14:03:43,duk008_xls,684,SUCCESS
2025-11-28 08:06:33,duk008,632,SUCCESS
2025-11-28 08:17:30,duk008_xls,654,SUCCESS
2025-11-28 18:10:18,duk008,633,SUCCESS
2025-11-28 18:14:07,duk008,119,FAIL
2025-11-28 18:46:57,duk008,631,SUCCESS
2025-12-01 07:58:32,duk008,151,FAIL
2025-12-01 08:02:04,duk008_xls,150,FAIL
2025-12-01 08:05:35,duk008_xls,150,FAIL
2025-12-01 08:09:05,duk008_xls,150,FAIL
2025-12-01 08:12:36,duk008_xls,150,FAIL
2025-12-01 08:16:06,duk008_xls,150,FAIL
2025-12-01 08:19:37,duk008_xls,150,FAIL
2025-12-01 08:23:07,duk008_xls,150,FAIL
2025-12-01 08:26:38,duk008_xls,150,FAIL
2025-12-01 08:30:08,duk008_xls,150,FAIL
2025-12-01 08:33:39,duk008_xls,150,FAIL
2025-12-01 08:37:10,duk008_xls,150,FAIL
2025-12-01 08:40:40,duk008,150,FAIL
2025-12-01 08:44:11,duk008,150,FAIL
2025-12-01 08:47:42,duk008,150,FAIL
2025-12-01 08:51:12,duk008,150,FAIL
2025-12-01 08:54:43,duk008,150,FAIL
2025-12-01 08:58:13,duk008,150,FAIL
2025-12-01 09:01:44,duk008,150,FAIL
2025-12-01 09:05:14,duk008,150,FAIL
2025-12-01 09:08:45,duk008,150,FAIL
2025-12-01 09:12:16,duk008,150,FAIL
2025-12-02 07:58:31,duk008,150,FAIL
2025-12-02 08:02:02,duk008_xls,150,FAIL
2025-12-02 08:05:32,duk008_xls,149,FAIL
2025-12-02 08:09:03,duk008_xls,150,FAIL
2025-12-02 08:12:34,duk008_xls,149,FAIL
2025-12-02 08:16:04,duk008_xls,150,FAIL
2025-12-02 08:19:34,duk008_xls,149,FAIL
2025-12-02 08:23:05,duk008_xls,150,FAIL
2025-12-02 08:26:36,duk008_xls,150,FAIL
2025-12-02 08:30:06,duk008_xls,150,FAIL
2025-12-02 08:33:37,duk008_xls,150,FAIL
2025-12-02 08:37:07,duk008_xls,150,FAIL
2025-12-02 08:40:38,duk008,150,FAIL
2025-12-02 08:44:09,duk008,150,FAIL
2025-12-02 08:47:39,duk008,150,FAIL
2025-12-02 08:51:10,duk008,150,FAIL
2025-12-02 08:54:40,duk008,149,FAIL
2025-12-02 08:58:11,duk008,150,FAIL
2025-12-02 09:01:41,duk008,149,FAIL
2025-12-02 09:05:12,duk008,150,FAIL
2025-12-02 09:08:43,duk008,150,FAIL
2025-12-02 09:12:13,duk008,150,FAIL
2025-12-03 07:58:31,duk008,150,FAIL
2025-12-03 08:02:02,duk008_xls,150,FAIL
2025-12-03 08:05:32,duk008_xls,150,FAIL
2025-12-03 08:09:03,duk008_xls,150,FAIL
2025-12-03 08:12:33,duk008_xls,150,FAIL
2025-12-03 08:16:04,duk008_xls,150,FAIL
2025-12-03 08:19:34,duk008_xls,149,FAIL
2025-12-03 08:23:05,duk008_xls,150,FAIL
2025-12-03 08:26:35,duk008_xls,150,FAIL
2025-12-03 08:30:06,duk008_xls,150,FAIL
2025-12-03 08:33:36,duk008_xls,149,FAIL
2025-12-03 08:37:07,duk008_xls,150,FAIL
2025-12-03 08:40:38,duk008,150,FAIL
2025-12-03 08:44:08,duk008,150,FAIL
2025-12-03 08:47:39,duk008,150,FAIL
2025-12-03 08:51:09,duk008,150,FAIL
2025-12-03 08:54:40,duk008,150,FAIL
2025-12-03 08:58:10,duk008,150,FAIL
2025-12-03 09:01:41,duk008,150,FAIL
2025-12-03 09:05:11,duk008,150,FAIL
2025-12-03 09:08:42,duk008,150,FAIL
2025-12-03 09:12:12,duk008,149,FAIL
2025-12-03 17:17:55,duk008,920,FAIL
2025-12-03 17:57:47,duk008,109,FAIL
2025-12-03 18:09:44,duk008,636,SUCCESS
2025-12-04 07:57:52,duk008,110,FAIL
2025-12-04 08:00:43,duk008,109,FAIL
2025-12-04 08:03:34,duk008_xls,110,FAIL
2025-12-04 08:06:24,duk008_xls,110,FAIL
2025-12-04 08:09:14,duk008_xls,109,FAIL
2025-12-04 08:20:46,duk008_xls,631,SUCCESS
2025-12-04 08:30:39,duk008,592,FAIL
2025-12-04 08:41:50,duk008,610,SUCCESS
2025-12-05 08:06:13,duk008,611,SUCCESS
2025-12-05 08:16:48,duk008_xls,633,SUCCESS
2025-12-08 08:06:11,duk008,610,SUCCESS
2025-12-08 08:16:39,duk008_xls,625,SUCCESS
2025-12-09 08:06:11,duk008,610,SUCCESS
2025-12-09 08:16:44,duk008_xls,631,SUCCESS
2025-12-10 08:06:13,duk008,612,SUCCESS
2025-12-10 08:08:13,duk008_xls,118,FAIL
2025-12-10 08:19:26,duk008_xls,611,SUCCESS
2025-12-10 12:17:55,ic01,1133,SUCCESS
2025-12-10 12:36:16,accruals,723,SUCCESS
2025-12-10 13:05:36,provision,1595,SUCCESS
2025-12-11 07:58:18,duk008,137,FAIL
2025-12-11 08:01:34,duk008_xls,135,FAIL
2025-12-11 08:04:50,duk008_xls,135,FAIL
2025-12-11 08:08:07,duk008_xls,136,FAIL
2025-12-11 08:11:23,duk008_xls,136,FAIL
2025-12-11 08:14:39,duk008_xls,135,FAIL
2025-12-11 08:17:55,duk008_xls,136,FAIL
2025-12-11 08:21:11,duk008_xls,136,FAIL
2025-12-11 08:24:27,duk008_xls,135,FAIL
2025-12-11 08:27:43,duk008_xls,136,FAIL
2025-12-11 08:30:58,duk008_xls,135,FAIL
2025-12-11 08:34:14,duk008_xls,135,FAIL
2025-12-11 08:37:30,duk008,135,FAIL
2025-12-11 08:40:46,duk008,135,FAIL
2025-12-11 08:44:02,duk008,135,FAIL
2025-12-11 08:47:18,duk008,135,FAIL
2025-12-11 08:50:34,duk008,135,FAIL
2025-12-11 08:53:50,duk008,136,FAIL
2025-12-11 08:57:06,duk008,136,FAIL
2025-12-11 09:00:22,duk008,136,FAIL
2025-12-11 09:03:37,duk008,135,FAIL
2025-12-11 09:06:53,duk008,135,FAIL
2025-12-11 18:15:14,duk008,135,FAIL
2025-12-11 18:31:28,duk008,613,SUCCESS
2025-12-11 18:55:02,duk008_xls,612,SUCCESS
2025-12-12 08:06:15,duk008,614,SUCCESS
2025-12-12 08:16:52,duk008_xls,635,SUCCESS
2025-12-15 08:06:12,duk008,611,SUCCESS
2025-12-15 08:16:26,duk008_xls,612,SUCCESS
2025-12-16 08:06:12,duk008,611,SUCCESS
2025-12-16 08:09:12,duk008_xls,178,FAIL
2025-12-16 08:20:45,duk008_xls,632,SUCCESS
2025-12-17 08:06:12,duk008,611,SUCCESS
2025-12-17 08:16:47,duk008_xls,633,SUCCESS
